26180046,31-я весна,Ночные Снайперы,рубеж,12868916,2024-11-15 20:40:20.948880,В роке только девушки,"Большой широкий город, магистрали и дома
Гусары в окна, бесполезная тюрьма
Зеленым яблоком железо запоет, ты станешь слаще

А я пропала без вести в японских лагерях
Пропала голубем с синицею в руке
Я застывала в ожидании тебя, неблагодарно...

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

Рассвет, в соломе крылья, паутина, провода
Я мягким тигром сторожу тебя в окне
И обалдевшая от нежности вода несовершенна

А я к тебе стремлюсь, я нагибаюсь до земли
Я в этом марте, в этом марте навсегда
И одуревшие дрейфуют корабли неблагодарно...

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

А я...
А я...
А я...
А ты не видишь, а я...",playlists/В роке только девушки/31-я весна.mp3
41062431,Нулевой километр,Мураками,Верь,412883,2024-11-15 20:40:30.734703,В роке только девушки,"Пылью наполнены обе сандалии
В поисках гения по спирали
Хлопьями воздуха манит дорога
Голоса нет, аллергия
Не многого надо

Поцелуй от помады
Побережье Невады
И кофе глясе
Когда тебе рады
Любовь до упада
И дождливое танго!
Так бежим по шоссе!

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем

Пересекающий ток расстояния
Беспрерывное эхо молчаливых признаний
Я подарю поцелуй и три слова
Голоса нет, аллергия — так многого надо

Простыню и пижаму
Взгляд принцессы Дианы
И запой по весне
Еще два банана
Нежности от коалы
Может просто устали?
Ну, так бежим по шоссе!

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем
(Камень за камнем, камень за камнем)

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт... от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем
Камень за камнем",playlists/В роке только девушки/Нулевой километр.mp3
41062431,Нулевой километр,Мураками,Верь,412883,2024-11-15 20:44:08.224445,В роке только девушки,"Пылью наполнены обе сандалии
В поисках гения по спирали
Хлопьями воздуха манит дорога
Голоса нет, аллергия
Не многого надо

Поцелуй от помады
Побережье Невады
И кофе глясе
Когда тебе рады
Любовь до упада
И дождливое танго!
Так бежим по шоссе!

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем

Пересекающий ток расстояния
Беспрерывное эхо молчаливых признаний
Я подарю поцелуй и три слова
Голоса нет, аллергия — так многого надо

Простыню и пижаму
Взгляд принцессы Дианы
И запой по весне
Еще два банана
Нежности от коалы
Может просто устали?
Ну, так бежим по шоссе!

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем
(Камень за камнем, камень за камнем)

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем

Это мой нулевой километр!
Пожирает сентябрьский полдень
По колёсам играет оркестр
Камень за камнем, камень за камнем

Это мой нулевой километр!
Начинаю отсчёт... от Казани
Мы построим Китайскую стену здесь!
Камень за камнем, камень за камнем
Камень за камнем",playlists/В роке только девушки/Нулевой километр.mp3
60611182,День,PALC,Пагубное влияние,9375928,2024-11-15 20:44:09.456801,В роке только девушки,"Было раннее утро
Я люто угасился
От мигрени я стану мудрым
Или мёртвым от аневризмы

Это копилось годами
Шёпот становится визгом
И я снова пережидаю цунами
В формах своего эскапизма-а, э

Группа больше троих - уже стадо
Шифр к мозгу давно разгадан
Социального маринада
Точно хватит наполняй ладан

Искажай, проповедуй и ври
Суахили, Брайль, Иврит
Здешние правила весьма конкретны
Ты молчишь, король говорит

И по улицам носится страх
Закрывай поплотнее окно
Разузнай, на чьих похоронах
Кто пьёт и какое вино

Это просто новый Рубикон
С его прошлым отныне сжигай
Новая правда и старый притон
Потасканный мир и вечная власть

Догорал над районами полдень
И ослеплённой кошкой
Сижу и мечтаю, чтоб эта минута
Наконец стала прошлой

Это копилось годами
Шёпот становится визгом
И я снова пережидаю цунами
В формах своего эскапизма-а, эй

Тебя я считаю уже съели и это то, что дано природой
От следов розги на теле, да сапог у твоего порога
Ведь у нас улыбки мазины давно заменили оскалы
И обречённые быть Сизифами и помнят ошибку Икара

Ты полюбишь эти оковы, ты впитаешь покорность кожей
Чтобы не считали бракованным, ему подавляться сложно
Это просто новый Галлифрей только кто из них нам своих?
Увидишь чужого - лучше убей, если в зеркале - лучше умри

Обречённо кончался вечер, день уходил - ну и х-й с ним
В ночь оставался раны залечивать самый свободный узник

Это копилось годами
Шёпот становится визгом
Не знаю, переживу ли цунами
В формах своего эскапизма-а, эй

Это копилось годами
Шёпот становится визгом
Не знаю, переживу ли цунами
В формах своего эскапизма

Это копилось годами
Шёпот становится визгом
Не знаю, переживу ли цунами
В формах своего эскапизма, эй, оу йей!",playlists/В роке только девушки/День.mp3
30390936,Жара,Чичерина,Сны,1673070,2024-11-15 20:44:10.625750,В роке только девушки,"Солнечный день, оранжевый плюс
Я не успеваю, но и не тороплюсь
Еле дыша катится шар
С ветки на ветку не спеша

Правый каблук провалился в асфальт
Ты не дождался, очень жаль
В полуденный зной маешься злой
Где-то сейчас, только не со мной

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце

Солнце забыло дома часы
По телефону прощенья просить
Сегодня, вчера и завтра с утра
Завтра с утра и опять до утра

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце, жареное солнце

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце

Жара, жара
Жареное солнце больших городов
Жара, жара
Жареное солнце, жареное солнце",playlists/В роке только девушки/Жара.mp3
124291648,Colette,Земфира,Colette,30466817,2024-11-15 20:44:11.819895,В роке только девушки,"Colette
Имя из бульварных газет
Можно подарить Вам букет?
Вы так излучаете свет
Colette
Вам ещё совсем мало лет
Меньше, чем моих сигарет
Съеденных за сутки, и нет

Нам ничего не светит
И ничего неважно
Может быть, однажды
Может быть, однажды
Нам ничего не светит
И ничего неважно
Может быть, однажды
Может быть

Colette
Завтра будет классный концерт
И, если Вы хотите билет
То я Вас приглашаю, Colette
Colette
Позвольте предложить Вам стилет
Изящное лекарство от бед
Для тех, кто вечно ищет ответ

Нам ничего не светит
И ничего неважно
Может быть, однажды
Может быть, однажды
Нам ничего не светит
И ничего неважно
Может быть, однажды
Может быть
Может быть
Может быть
Может быть
Может быть (может быть)",playlists/В роке только девушки/Colette.mp3
58387037,Sad Princess,Alai Oli,Sad Princess,14178947,2024-11-15 20:44:13.211594,В роке только девушки,"Всё горит, но я буду веселиться
Такой принцип
Ничего плохого не случиться
Если всё уже случилось с тобой
Постапокалипсис личный

Всё горит, но я буду веселиться
Такой принцип
Ничего плохого не случиться
Если всё уже случилось с тобой
A motherfucking sad princess

Как жить дальше, ведь жизнь дурдом
Я подумаю об этом, потом обо всём
Да подумаю
Москвы крутится диск
Остановите я сойду

Мне здесь близко пешком
И в ушах Аганум
Подсознают ваш движ - понт
Они этот понт стебут

Да, ладно
Мир тонет в молоке
И я читаю Лавкрафта с вилкой в руке

На втором этаже Новинского
Кароче ничего нового
Собираюсь с силами
Чтоб встать и дойти до дома

И лечь в полвосьмого
Не дай Бог не выключишь номер
Снова выходишь из дома

Ныряешь в метро
Ведь повод весомый
И опять невесомость
И ты сонный
Мир как будто нарисован
Это всё невесомость

И да, я буду веселиться
Такой принцип
Ничего плохого не случится
Если всё уже случилось с тобой
Постапокалипсис личный

Всё горит, но я буду веселиться
Такой принцип
Ничего плохого не случиться
Если всё уже случилось с тобой
A motherfucking sad princess

Прости но нам надо расстаться
Ты мне слишком сильно нравишься
Я не могу собраться
А мне не нравится когда я не могу собраться
Я серьёзный человек, мне не семнадцать

Прости но нам надо расстаться
Ты мне слишком сильно нравишься
Я не могу собраться
А мне не нравится когда я не могу собраться
Я серьёзный человек, бой

А нет, да я тот ещё псих
Нет, давай ещё так постоим
Посмотрим со стороны на нас двоих
Всё так пиздато

Что мир падает, падает, падает вниз
Всё падает, падает, падает
И я падаю
Я падаю, падаю, падаю

И там я буду веселиться
Такой принцип
Ничего плохого не случится
Если всё уже случилось с тобой
Постапокалипсис личный

Всё горит, но я буду веселиться
Такой принцип
Ничего плохого не случиться
Если всё уже случилось с тобой
A motherfucking sad princess",playlists/В роке только девушки/Sad Princess.mp3
93548593,В Стакане,Собачий Lie,Хорошего Мало,18859537,2024-11-15 20:44:14.595226,В роке только девушки,"Моё море в стакане
Соль и ветер так манят
Я в тебя ныряю, с головой ныряю
Эй, смотри внимательно
Я в плавках батиных автограф оставлю
Нефтью на белой ска-а-атерти

На белой скатерти
Нервов не хватит мне
И в вашей памяти я не останусь
Меня вы оставите
Я боюсь, вы не справитесь

Дай мне время подумать
Только две минуты
Обычно я не теряюсь
Но впадаю в ступор сейчас
Я ненавижу каждую свою часть

У меня есть проблемы, но я их не решаю
Я лезу на стену, чтобы другие снимали
Спрыгнуть, может, получится, но легче не станет

Почему я улыбаюсь?
Может быть мне показалось
Что я схожу с ума
А ведь я схожу с ума (вот это нормально будет)

Я проваливаюсь под лёд
Покажи мне хоть кого-то, кто за мной нырнёт
Я проваливаюсь под лёд
Под лёд, под лёд

Я проваливаюсь под лёд
Покажи мне хоть кого-то, кто за мной нырнёт
Я проваливаюсь под лёд

Почему я улыбаюсь?
Может быть мне показалось
Что я схожу
Что я схожу с ума

Я схожу с ума
Я схожу с ума
Я схожу с ума
Я схожу с ума

Почему я улыбаюсь?
Может быть мне показалось",playlists/В роке только девушки/В Стакане.mp3
41125378,Бред,Мураками,Моя,5369808,2024-11-15 20:44:15.865030,В роке только девушки,"Снег на машине растаял уже
Это глупо повесить клише
И ругаться под запах весны
Мы разделены на ""я"", и бред

Постоянный от разных сторон
Ненавижу мороз и ворон
В безотрывном процессе вранья
Мы разделены на ""ты""
Мы разделены на ""ты"" и ""я""

Вдох на прощание
Пообещай мне всё изменить
Так бесполезно, это не честно
Падая в бездну, любить

Страх в этих глупых и бедных словах
Знаешь, правда не в пошлых рублях
Пальцы вновь ты ломаешь свои
Мы разделены на ""я"", и вверх

Поднимается снова рука
Надоело, так значит пора
В безотрывном процессе вранья
Мы разделены на ""ты""
Мы разделены на ""ты"" и ""я""

Вдох на прощание
Пообещай мне всё изменить
Так бесполезно, это не честно
Падая в бездну, любить

Вдох на прощание
Пообещай мне всё изменить
Так бесполезно, это не честно
Падая в бездну

Вдох на прощание
Пообещай мне всё изменить
Так бесполезно, это не честно
Падая в бездну, любить.",playlists/В роке только девушки/Бред.mp3
49525173,Буцефал,PALC,Скотобойня,7285587,2024-11-15 20:44:17.212895,В роке только девушки,"И Шива стреляет себе в висок
Виднеется плот, морем объятый
Держу в руках за края горизонт
Бликует в воде лазурная вата
А-а! Е-е-на!
А-а!

Постой, Буцефал, ты куда полетел?
Пол царства б отдал за я пак панацей
Патрон или поц, поебать кто успел
Построены в ряд в этой шлюпке из тел

Поболтаем навзрыд, я всё посчитал
Чтобы нас обуть им не хватит лекал
Морская болезнь беспокоит слегка
Ещё! Наполняется лестью бокал!

И Шива стреляет себе в висок
Виднеется плот, морем объятый
Держу в руках за края горизонт
Бликует в воде лазурная вата
А-а! Е-е-на!
А-а!

От бизнес-коллег до моральных калек
Круиз перерос в трехгодичный ночлег
Под скрипами мачт завершается век
От мусора в трюме потонет ковчег

Мы клад на корме, но балласт на воде
Запоями копиться кладезь идей
Бумажки в бутылках горами на дне
Круги на воде от обломков надежд

И Шива стреляет себе в висок
Виднеется плот, морем объятый
Держу в руках за края горизонт
Бликует в воде лазурная вата
А-а! Е-е-на!
А-а!

И Шива стреляет себе в висок
Виднеется плот, морем объятый
Держу в руках за края горизонт
Бликует в воде лазурная вата

И Шива стреляет себе в висок
Виднеется плот, морем объятый
Держу в руках за края горизонт
Бликует в воде лазурная вата
А-а! Е-е-на!
А-а!",playlists/В роке только девушки/Буцефал.mp3
25784420,Ту-лу-ла,Чичерина,Сны,1673070,2024-11-15 20:44:18.510160,В роке только девушки,"Я стою на краю
На обрыве, над рекой
Не могу пошевелить ни рукой, ни головой
Защемило сердце мне, в голове замкнуло
Мне осталось только петь то, что ветром в голову надуло

Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
В голове моей замкнуло ла-ха
Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
Ветром в голову надуло ла-ла-ла-ха

Ты ушёл от меня к рыжей женщине хромой
Моя мама запретила возвращаться мне домой
Моя левая нога с края соскользнула
Мне осталось только петь то, что ветром в голову надуло

Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
В голове моей замкнуло ла-ха
Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
Ветром в голову надуло ла-ла-ла-ха
Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
В голове моей замкнуло ла-ха
Ту-лу-ла, ту-лу-ла, ту-ту-ту-лу-ла
Ветром в голову надуло ла-ла-ла-ха",playlists/В роке только девушки/Ту-лу-ла.mp3
732401,ИСКАЛА,Земфира,ПРОСТИ МЕНЯ МОЯ ЛЮБОВЬ,81431,2024-11-15 20:44:19.879454,В роке только девушки,"Я искала тебя годами долгими
Искала тебя дворами тёмными
В журналах, в кино, среди друзей
И в день, когда нашла, с ума сошла

Ты совсем как во сне
Совсем как в альбомах
Где я рисовала тебя гуашью

Дальше были звонки ночные больше
Слёзы, нервы, любовь и стрелки в Польше
Дети, но не мои, и старые зазнобы
Куришь каждые пять, мы устали оба

Ты совсем как во сне
Совсем как в альбомах
Где я рисовала тебя гуашью

Годами долгими
Ночами темными
Годами долгими

Ты совсем как во сне
Совсем как в альбомах
Где я рисовала тебя гуашью
Ты совсем как во сне
Совсем как в альбомах
Где я рисовала тебя гуашью

Я искала тебя годами долгими
Искала тебя дворами тёмными
В журналах, в кино годами долгими
Искала тебя ночами-чами-чами",playlists/В роке только девушки/ИСКАЛА.mp3
105386068,Снег и пепел,Alai Oli,"Снег и пепел, Volume 1: синглы и раритеты",22811978,2024-11-15 20:44:21.204880,В роке только девушки,"Я видела четыре луны, по две на каждый глаз
Я помню только обрывки из фраз
Я же воин, откуда эти слёзы?
Огни за окном уже превращаются в звёзды

Сегодня не мой день, и что такого?
Сегодня, но я попробую снова

Не плачь, малыш, всё это снег и пепел
Сегодня больно, а завтра уже пройдёт
Не плачь, малыш, всё это снег и пепел
Не плачь, малыш, всё это

Знаешь, я не злюсь, мне просто дышать трудно
Мне одиноко даже в месте самом людном
И говорят те, кто рядом, те бьют больнее
Но я не верю, я знаю, что любовь сильнее

Сегодня не наш день
Но я умею прощать, и я прощаю
Сегодня не наш день
А завтра будет наш, я обещаю

Не плачь, малыш, всё это снег и пепел
Сегодня больно, а завтра уже пройдёт
Не плачь, малыш, всё это снег и пепел
Не плачь, малыш, всё это... ла-ла-ла

Я видела четыре луны, по две на каждый глаз
Я помню только обрывки из фраз
Я же воин, откуда эти слёзы?
Огни за окном уже превращаются в звёзды",playlists/В роке только девушки/Снег и пепел.mp3
38572747,Люби меня люби,гречка,Звёзды только ночью,4939138,2024-11-15 20:44:22.471563,В роке только девушки,"Непокорная моя любовь
Любит не меня, уже который год
Те же стены и цветы
Те же люди и стихи
Те же мысли и слова
Вслух

Люби меня, люби
Жарким огнём
Ночью и днём
Сердце сжигая

Люби меня, люби
Не улетай
Не исчезай
Я умоляю
Люби меня, люби
Люби меня, люби

Непокорная моя любовь
Любит не меня уже который год
Те же стены и цветы
Те же люди и стихи
Те же мысли и слова
Вслух

Люби меня, люби
Жарким огнём
Ночью и днём
Сердце сжигая

Люби меня, люби
Не улетай
Не исчезай
Я умоляю

Люби меня, люби
Люби меня, люби
Люби меня, люби
Люби меня, люби

Люби меня, люби
Жарким огнём
Ночью и днём
Сердце сжигая

Люби меня, люби
Не улетай
Не исчезай
Я умоляю

Люби меня, люби
Жарким огнём
Ночью и днём
Сердце сжигая

Люби меня, люби
Не улетай
Не исчезай
Я умоляю
Люби меня, люби",playlists/В роке только девушки/Люби меня люби.mp3
65460080,Я останусь одна,Екатерина Яшникова,10 кошек,10592865,2024-11-15 20:44:23.673333,В роке только девушки,"Мне давно уже за двадцать, в мои года
Другие замужем, плодятся, а со мной беда
Мне пора остепениться, я почти нашла супруга
Но уже в пятый раз его уводит подруга

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна
На-на-на-на на-на-на-на
До свидания, хороший мой, не надо стонать

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна
На-на-на-на на-на-на-на
Мне в награду стена и тишина, тишина, тишина

Я хожу по фитнес клубам, веду свой блог
Люблю готовить и читаю Ницше вместо Vogue
Пою, пишу стихи и азартна слегка
Короче, так крута, что точно отыщу мужика
Хотя кого я обманываю?

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна
На-на-на-на на-на-на-на
До свидания, хороший мой, не надо стонать

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна
На-на-на-на на-на-на-на
Мне в награду стена и тишина, тишина, тишина

Я останусь одна
Я останусь одна
На-на-на-на на-на-на-на
И пускай, и пускай, и пошло все на
Я останусь одна
На-на-на-на на-на-на-на
И пускай, и пускай, и пошло все на

Я останусь одна
На-на-на-на на-на-на-на
И пускай, и пускай, и пошло все на
Я останусь одна, одна но, может быть
Я тебе нужна?

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна
На-на-на-на на-на-на-на
До свидания, хороший мой, не надо стонать

Я останусь одна
На-на-на-на на-на-на-на
Заведу десять кошек, буду вечно пьяна
Я останусь одна, одна но, может быть
Я тебе нужна?",playlists/В роке только девушки/Я останусь одна.mp3
26180046,31-я весна,Ночные Снайперы,рубеж,12868916,2024-11-15 20:44:24.941692,В роке только девушки,"Большой широкий город, магистрали и дома
Гусары в окна, бесполезная тюрьма
Зеленым яблоком железо запоет, ты станешь слаще

А я пропала без вести в японских лагерях
Пропала голубем с синицею в руке
Я застывала в ожидании тебя, неблагодарно...

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

Рассвет, в соломе крылья, паутина, провода
Я мягким тигром сторожу тебя в окне
И обалдевшая от нежности вода несовершенна

А я к тебе стремлюсь, я нагибаюсь до земли
Я в этом марте, в этом марте навсегда
И одуревшие дрейфуют корабли неблагодарно...

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

С тобой проводит ночи 31-я весна
И без сомнения ревнует ко всему
И без сомнения ревнует ко всему, бьет стекла

А я прощаюсь с городом просоленным, куда
В любое время не доходят поезда
И губы часто здесь обветрены мои бывали

А я...
А я...
А я...
А ты не видишь, а я...",playlists/В роке только девушки/31-я весна.mp3
97780903,постпанк,стасиес,постпанк,20200239,2024-11-15 20:44:26.311856,В роке только девушки,"Январь того же года, я на квартире мёрзну
И мне хотелось кем-то быть, просто быть серьёзной
Я запишу как вышло, жанры мне подвластны
Я не хочу тонуть в зиме и щёки в красный

И как грязна эта зима, только shit, пустой автобус
Я пыталась оправдать всех, кто сделал мне так больно

А как же мне одной существовать, когда тебя нет рядом?
Я застряну в себе, если случайно услышу пеcню ""Айсберг""
А как же мне одной существовать, когда тебя нет рядом?
Я застряну в зиме

Плохие вести, плохие люди
Я окружала себя исключительно злом
Меня, казалось, уже никто не пробудит
Я покрывалась ежедневно тоненьким льдом

Писала песни про парней со всяких концертов
Кто улыбнулся — уже был моей мечтой
И каждой музой был, и каждым был эпицентром
Моей любовью, а я для них прохожий, чужой

Квартира, холод, а я как в театре
Ведь каждый день как новый человек, куда-то иду
Для этих буду подругой, а с теми ласковой
А где те, с кем бы я могла быть просто собой?

А как же мне одной существовать, когда тебя нет рядом?
Я застряну в себе, если случайно услышу пеcню ""Айсберг""",playlists/В роке только девушки/постпанк.mp3
732388,ариведерчи,Земфира,земфира,81430,2024-11-15 20:44:27.619827,В роке только девушки,"Вороны-москвички меня разбудили
Промокшие спички надежду убили
Курить. Значит, буду дольше жить
Значит, будем

Корабли в моей гавани жечь
На рубли поменяю билет
Отрастить бы до самых бы плеч
Я никогда не вернусь домой

С тобой мне так интересно, а с ними не очень
Я вижу, что тесно, я помню, что прочно
Дарю время; видишь: я горю
Кто-то спутал

И поджёг меня, ариведерчи
Не учили в глазок посмотреть
И едва ли успеют по плечи

Я разобью турникет, и побегу по своим
Обратный чендж на билет, я буду ждать, ты звони
В мои обычные шесть, я стала старше на жизнь
Наверное, нужно учесть

Корабли в моей гавани
Не взлетим, так поплаваем
Стрелки ровно на два часа назад

В моей гавани
Не взлетим, так поплаваем
Стрелки ровно на два часа назад
Корабли в моей гавани
Не взлетим, так поплаваем
Стрелки ровно на два часа назад

В моей гавани
Не взлетим, так поплаваем
Стрелки ровно на два часа назад",playlists/В роке только девушки/ариведерчи.mp3
32046941,Белая,Сурганова и Оркестр,Как я провёл этот Летник,3899541,2024-11-15 20:44:28.963611,В роке только девушки,"Только там, где алым метит
Солнце спину горизонта
Где сирень кудрявит ситец
И поёт прибой

Где пушистая пшеница
И, как лезвие осока
Где парящей в небе птицей
Голос твой

Там мои обнимешь плечи
Ветром волосы встревожишь
Только там открыты двери
Нам с тобой

Очнутся крылья за спиной
Когда войдёшь в мой спящий дом
Ты с первым солнечным лучом
Подаришь поцелуй!

Стрекозой порхает воля
Я рисую снова тонких нитей одиночества
Как бы ни была далёка
На губах улыбка Бога
Ты всегда со мною!

Белым, белым кроет снегом
Зелень глаз твоих...
Белым, белым станет корень
В волосах моих
Скоро...

Только там, где горным соком
Грудь земли ласкают реки
Где глаза глядят на север
С ледяной тоской

Где обшарпанное время
Патефон иглою лечит
Где, как Парки, пляшут тени
Танец свой

Там мои услышишь речи
Водопады слов уронишь
Только там открыты двери
Нам с тобой!

Очнутся крылья за спиной
Когда войдёшь в мой спящий дом
Ты с первым солнечным лучом
Подаришь поцелуй!

Стрекозой порхает воля
Я рисую снова тонких нитей одиночества
Как бы ни была далёка
На губах улыбка Бога
Ты всегда со мною!

Белым, белым кроет снегом
Зелень глаз твоих...
Белым, белым станет корень
В волосах моих...
Скоро...

Очнутся крылья за спиной
Когда войдёшь в мой спящий дом
Ты с первым солнечным лучом
Подаришь поцелуй!

Стрекозой порхает воля
Я рисую снова тонких нитей одиночества
Как бы ни была далёка
На губах улыбка Бога
Ты всегда со мною!

Очнутся крылья за спиной
Когда войдёшь в мой спящий дом
Ты с первым солнечным лучом
Подаришь поцелуй!

Стрекозой порхает воля
Я рисую снова тонких нитей одиночества
Как бы ни была далёка
На губах улыбка Бога
Ты всегда со мною!

Белым, белым кроет снегом
Зелень глаз твоих...
Белым, белым станет корень
В волосах моих...

Белым, белым кроет снегом
Зелень глаз твоих...
Белым, белым станет корень
В волосах моих...
Скоро...",playlists/В роке только девушки/Белая.mp3
112289813,весна,kochneva,2-1,25222518,2024-11-15 20:44:30.362404,В роке только девушки,"Ночь
Я хочу себе помочь
Не справляюсь никогда
Опять разрываюсь в клочья
И болит голова
Я не верю, что придёт весна
Я не верю, что пришла весна

День
Снова мысли о тебе
Я застряла в октябре
По-по-попадаю в плен
Как в компьютерной игре
(или не в компьютерной игре)

А мне хочется куда-то убежать,
Нервы вдребезги, сплошная суета
Я не верю, что придёт весна
Я не верю, что пришла весна

Пришла весна,
Мы с тобою допоздна
Мои красные глаза твердят,
Что нужно больше сна
Но, поверь, нам не до сна
Но, поверь, нам не до сна
Это не твоя вина
Это не моя

Пришла весна,
Мы с тобою допоздна
Мои красные глаза твердят,
Что нужно больше сна
Но, поверь, нам не до сна
Но, поверь, нам не до сна
Это не твоя вина
Это не моя

Шагаем по городу
Все тайны о сырой асфальт,
Зима, до скорого!
Надеюсь, встретимся мы никогда
Холодом, ты греешь только холодом
Из-под ног земля, лучше без тебя

Всё напрасно и
Пошутишь, что когда-то были слишком разными (смотри)
Со свистом проле-проле-пролетают дни
Теперь мы не одни
Теперь все смело могут говорить

Пришла весна,
Мы с тобою допоздна
Мои красные глаза твердят,
Что нужно больше сна
Но, поверь, нам не до сна
Но, поверь, нам не до сна
Это не твоя вина
Это не моя

Пришла весна,
Мы с тобою допоздна
Мои красные глаза твердят,
Что нужно больше сна
Но, поверь, нам не до сна
Но, поверь, нам не до сна
Это не твоя вина
Это не моя",playlists/В роке только девушки/весна.mp3
